bin_low,bin_high,n,mean_pred,obs_rate,abs_gap,package,lead_minutes,arm,target
0.30000000000000004,0.4,466,0.34703856506894426,0.3948497854077253,0.047811220338781046,np028,15,weather,downward
0.4,0.5,347,0.45314729432301004,0.38904899135446686,0.06409830296854319,np028,15,weather,downward
0.5,0.6000000000000001,732,0.5499090953123723,0.3879781420765027,0.1619309532358696,np028,15,weather,downward
0.6000000000000001,0.7000000000000001,369,0.641690315569379,0.4715447154471545,0.17014560012222457,np028,15,weather,downward
0.7000000000000001,0.8,267,0.7455879327021127,0.5543071161048689,0.19128081659724372,np028,15,weather,downward
0.8,0.9,165,0.8347212601016195,0.48484848484848486,0.34987277525313465,np028,15,weather,downward
0.0,0.1,1700,0.04733978624003614,0.10470588235294118,0.05736609611290504,np028,15,joint,return
0.1,0.2,892,0.13937164574166808,0.2085201793721973,0.06914853363052922,np028,15,joint,return
0.2,0.30000000000000004,465,0.24580027463234003,0.3010752688172043,0.055274994184864285,np028,15,joint,return
0.30000000000000004,0.4,368,0.3490910179030141,0.3233695652173913,0.025721452685622814,np028,15,joint,return
0.4,0.5,253,0.44219932738843715,0.48616600790513836,0.04396668051670122,np028,15,joint,return
0.5,0.6000000000000001,87,0.5362305505223726,0.42528735632183906,0.1109431942005335,np028,15,joint,return
0.6000000000000001,0.7000000000000001,7,0.6546735883554863,0.7142857142857143,0.05961212593022802,np028,15,joint,return
0.0,0.1,944,0.03990680237690301,0.09851694915254237,0.05861014677563937,np028,15,joint,downward
0.1,0.2,720,0.14567859277217743,0.17083333333333334,0.02515474056115591,np028,15,joint,downward
0.2,0.30000000000000004,341,0.24134558727737154,0.20527859237536658,0.03606699490200496,np028,15,joint,downward
0.30000000000000004,0.4,191,0.3445398586598502,0.2617801047120419,0.08275975394780832,np028,15,joint,downward
0.4,0.5,210,0.44729671793917974,0.38571428571428573,0.06158243222489401,np028,15,joint,downward
0.5,0.6000000000000001,202,0.55177990312894,0.41089108910891087,0.14088881402002912,np028,15,joint,downward
0.6000000000000001,0.7000000000000001,269,0.6503344153132071,0.5910780669144982,0.05925634839870897,np028,15,joint,downward
0.7000000000000001,0.8,393,0.751691797409802,0.6412213740458015,0.11047042336400048,np028,15,joint,downward
0.8,0.9,401,0.8450386598672402,0.7930174563591023,0.05202120350813799,np028,15,joint,downward
0.9,1.0,101,0.9192851975546289,0.9801980198019802,0.060912822247351284,np028,15,joint,downward
0.0,0.1,1136,0.055105251863580174,0.1329225352112676,0.07781728334768742,np028,60,power,return
0.1,0.2,1095,0.15416122365446822,0.1954337899543379,0.041272566299869695,np028,60,power,return
0.2,0.30000000000000004,1013,0.24137867402431937,0.23395853899308983,0.007420135031229541,np028,60,power,return
0.30000000000000004,0.4,400,0.3448604043908199,0.36,0.015139595609180101,np028,60,power,return
0.4,0.5,105,0.4373160580876751,0.3523809523809524,0.08493510570672269,np028,60,power,return
0.5,0.6000000000000001,23,0.5254747664036692,0.21739130434782608,0.30808346205584314,np028,60,power,return
0.0,0.1,529,0.058120876340947585,0.15122873345935728,0.09310785711840969,np028,60,power,downward
0.1,0.2,557,0.15287858075956678,0.10771992818671454,0.045158652572852245,np028,60,power,downward
0.2,0.30000000000000004,521,0.2470645056032252,0.22072936660268713,0.026335139000538077,np028,60,power,downward
0.30000000000000004,0.4,452,0.3487510028391117,0.28761061946902655,0.06114038337008515,np028,60,power,downward
0.4,0.5,428,0.4507435944968383,0.35514018691588783,0.09560340758095048,np028,60,power,downward
0.5,0.6000000000000001,333,0.5473131628502494,0.42042042042042044,0.126892742429829,np028,60,power,downward
0.6000000000000001,0.7000000000000001,296,0.6510292623915103,0.5743243243243243,0.07670493806718592,np028,60,power,downward
0.7000000000000001,0.8,344,0.7471506186725129,0.7383720930232558,0.008778525649257074,np028,60,power,downward
0.8,0.9,262,0.8480379407374405,0.7442748091603053,0.10376313157713524,np028,60,power,downward
0.9,1.0,50,0.9166720821671209,0.64,0.2766720821671209,np028,60,power,downward
